record_type,record_type_display_name,subrecords,subrecord_display_names,field,field_display_name,required
agent_person,Person,names/use_dates/structured_date_single,Name Forms/Use Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_person,Person,names/use_dates/structured_date_single,Name Forms/Use Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_person,Person,names/use_dates/structured_date_range,Name Forms/Use Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,dates,Dates,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,qualifier,Qualifier,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,source,Source,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,rules,Rules,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,language,Language,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,script,Script,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,transliteration,Transliteration,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,sort_name,Sort Name,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,sort_name_auto_generate,Sort Name Auto Generate,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,primary_name,Primary Name,if optional subrecord populated
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,title,Title,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,name_order,Name Order,if optional subrecord populated
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,prefix,Prefix,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,rest_of_name,Rest Of Name,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,suffix,Suffix,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,fuller_form,Fuller Form,n
agent_person,Person,names/parallel_names,Name Forms/Parallel Names,number,Number,n
agent_person,Person,names/parallel_names/use_dates,Name Forms/Parallel Names/Use Dates,date_label,Date Label,if optional subrecord populated
agent_person,Person,names/parallel_names/use_dates,Name Forms/Parallel Names/Use Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_person,Person,names/parallel_names/use_dates,Name Forms/Parallel Names/Use Dates,date_certainty,Date Certainty,n
agent_person,Person,names/parallel_names/use_dates,Name Forms/Parallel Names/Use Dates,date_era,Date Era,n
agent_person,Person,names/parallel_names/use_dates,Name Forms/Parallel Names/Use Dates,date_calendar,Date Calendar,n
agent_person,Person,names/parallel_names/use_dates/structured_date_single,Name Forms/Parallel Names/Use Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_person,Person,names/parallel_names/use_dates/structured_date_single,Name Forms/Parallel Names/Use Dates/Structured Date Single,date_expression,Date Expression,n
agent_person,Person,names/parallel_names/use_dates/structured_date_single,Name Forms/Parallel Names/Use Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_person,Person,names/parallel_names/use_dates/structured_date_single,Name Forms/Parallel Names/Use Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_person,Person,names/parallel_names/use_dates/structured_date_range,Name Forms/Parallel Names/Use Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_person,Person,agent_genders,Agent Genders,gender,Gender,n
agent_person,Person,agent_genders/dates,Agent Genders/Dates,date_label,Date Label,if optional subrecord populated
agent_person,Person,agent_genders/dates,Agent Genders/Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_person,Person,agent_genders/dates,Agent Genders/Dates,date_certainty,Date Certainty,n
agent_person,Person,agent_genders/dates,Agent Genders/Dates,date_era,Date Era,n
agent_person,Person,agent_genders/dates,Agent Genders/Dates,date_calendar,Date Calendar,n
agent_person,Person,agent_genders/dates/structured_date_single,Agent Genders/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_person,Person,agent_genders/dates/structured_date_single,Agent Genders/Dates/Structured Date Single,date_expression,Date Expression,n
agent_person,Person,agent_genders/dates/structured_date_single,Agent Genders/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_person,Person,agent_genders/dates/structured_date_single,Agent Genders/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_person,Person,agent_genders/dates/structured_date_range,Agent Genders/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,content,Content,if optional subrecord populated
agent_person,Person,agent_genders/notes,Agent Genders/Notes,publish,Publish,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,label,Label,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,publish,Publish,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,persistent_id,Persistent Id,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,ingest_problem,Ingest Problem,n
agent_person,Person,agent_genders/notes,Agent Genders/Notes,content,Content,if optional subrecord populated
agent_person,Person,agent_genders/notes,Agent Genders/Notes,xlink,Xlink,n
agent_person,Person,related_agents,Related Agents,relationship_uri,Relationship Uri,n
agent_person,Person,related_agents,Related Agents,specific_relator,Specific Relator,n
agent_person,Person,related_agents,Related Agents,description,Description,n
agent_person,Person,related_agents,Related Agents,relator,Relator,if optional subrecord populated
agent_person,Person,related_agents,Related Agents,ref,Ref,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_label,Date Label,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_certainty,Date Certainty,n
agent_person,Person,related_agents/dates,Related Agents/Dates,date_era,Date Era,n
agent_person,Person,related_agents/dates,Related Agents/Dates,date_calendar,Date Calendar,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_expression,Date Expression,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,end_date_expression,End Date Expression,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_person,Person,related_agents/dates/structured_date_range,Related Agents/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_person,Person,related_agents,Related Agents,relationship_uri,Relationship Uri,n
agent_person,Person,related_agents,Related Agents,specific_relator,Specific Relator,n
agent_person,Person,related_agents,Related Agents,description,Description,n
agent_person,Person,related_agents,Related Agents,relator,Relator,if optional subrecord populated
agent_person,Person,related_agents,Related Agents,ref,Ref,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_label,Date Label,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_person,Person,related_agents/dates,Related Agents/Dates,date_certainty,Date Certainty,n
agent_person,Person,related_agents/dates,Related Agents/Dates,date_era,Date Era,n
agent_person,Person,related_agents/dates,Related Agents/Dates,date_calendar,Date Calendar,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_expression,Date Expression,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_standardized,Date Standardized,n
agent_person,Person,related_agents/dates/structured_date_single,Related Agents/Dates/Structured Date Single,date_standardized_type,Date Standardized Type,n
